Week,Year,Month,Day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,IntLoc,code_dz,code_vcts,code_fg,code_tsra,code_bcfg,code_ts,code_ra,code_br,code_hz,code_fg+,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX
32,2011,8,12,82,65,74,57,64.0,0.0,9.0,456,1858,0.0,29.28,29.93,8.2,19,8.4,3671.944625710939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3689.391014080005,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
31,2009,7,31,82,62,72,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,3663.50186024802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2007,8,21,85,69,77,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,17,6.0,3663.50186024802,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
36,2009,9,3,75,57,66,55,60.0,0.0,1.0,519,1824,0.0,29.48,30.14,5.2,6,5.9,3649.3509504763438,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28,2011,7,11,88,71,80,71,74.0,0.0,15.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,3683.263980478029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3672.4283186474236,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
32,2011,8,12,82,65,74,57,64.0,0.0,9.0,456,1858,0.0,29.28,29.93,8.2,19,8.4,3650.584789869696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,2009,6,5,79,44,62,44,54.0,3.0,0.0,417,1923,0.0,29.18,29.91,5.8,26,6.7,3680.2696538764753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2013,7,8,86,70,78,71,74.0,0.0,13.0,424,1929,0.5,29.24,29.95,7.8,23,8.4,3685.515936681855,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
28,2013,7,8,86,70,78,71,74.0,0.0,13.0,424,1929,0.5,29.24,29.95,7.8,23,8.4,3682.7226182016807,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
26,2009,6,26,86,72,79,61,67.0,0.0,14.0,418,1931,0.0,29.2,29.83,6.4,4,8.0,3671.679843362198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2011,8,19,86,67,77,62,68.0,0.0,12.0,503,1848,0.0,29.23,29.87,4.7,13,5.8,3664.733055893271,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3666.421227655561,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31,2011,8,5,83,69,76,68,71.0,0.0,11.0,449,1907,0.05,29.21,29.93,4.0,5,5.5,3679.89701023656,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30,2011,7,25,88,73,81,66,71.0,0.0,16.0,438,1918,0.0,29.2,29.91,3.4,32,6.5,3682.6828003446376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,2007,9,24,90,68,79,63,68.0,0.0,14.0,541,1746,0.0,29.27,29.99,11.4,19,11.9,3682.1319854233598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3675.2658752732395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,2009,7,6,86,60,73,54,62.0,0.0,8.0,423,1930,0.0,29.14,29.86,7.5,31,7.8,3680.2696538764753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2011,8,19,86,67,77,62,68.0,0.0,12.0,503,1848,0.0,29.23,29.87,4.7,13,5.8,3662.1958307478117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,2009,6,12,74,49,62,49,55.0,3.0,0.0,416,1927,0.05,29.24,29.95,4.4,7,5.8,3687.402467635193,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
38,2009,9,17,71,54,63,51,57.0,2.0,0.0,533,1758,0.0,29.51,30.17,4.5,8,5.4,3672.4283186474236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3669.7426590207037,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
30,2011,7,25,88,73,81,66,71.0,0.0,16.0,438,1918,0.0,29.2,29.91,3.4,32,6.5,3684.133737943047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,2007,8,7,92,73,83,73,76.0,0.0,18.0,451,1904,0.06,29.11,29.74,6.3,24,8.8,3658.2491715232723,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2013,7,8,87,71,79,70,72.0,0.0,14.0,424,1929,0.84,29.31,29.95,10.0,22,10.5,3654.2506587422663,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
26,2009,6,26,86,72,79,61,67.0,0.0,14.0,418,1931,0.0,29.2,29.83,6.4,4,8.0,3651.888622424953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,2007,7,18,85,69,77,69,71.0,0.0,12.0,432,1924,0.92,29.18,29.83,10.3,24,10.6,3675.2658752732395,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
27,2007,7,2,77,58,68,50,59.0,0.0,3.0,420,1931,0.0,29.55,30.21,7.4,12,8.5,3655.095052045716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3670.684491673382,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
25,2013,6,21,85,70,78,63,67.0,0.0,13.0,416,1930,0.11,29.39,30.04,7.6,19,9.6,3659.3703944291997,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3657.626074599295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2007,9,19,84,68,76,59,65.0,0.0,11.0,536,1755,0.0,29.47,30.09,3.5,25,9.0,3663.776733134232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3672.4283186474236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35,2007,8,28,90,69,80,65,70.0,0.0,15.0,513,1834,0.0,29.34,29.98,7.8,21,8.3,3649.3509504763438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,2009,7,31,82,62,72,55,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27,6.7,3667.2844205339643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,2013,6,14,78,56,67,51,57.0,0.0,2.0,416,1928,0.0,29.34,30.05,6.6,6,7.9,3685.515936681855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,2007,7,18,85,69,77,69,71.0,0.0,12.0,432,1924,0.92,29.18,29.83,10.3,24,10.6,3653.789539618485,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
38,2009,9,14,84,58,71,55,61.0,0.0,6.0,530,1805,0.0,29.34,30.07,0.1,33,2.1,3681.8237813935375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,2007,9,24,91,71,81,62,69.0,0.0,16.0,541,1746,0.0,29.34,29.98,10.0,19,10.5,3661.010470220334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,2007,10,4,83,56,70,56,62.0,0.0,5.0,552,1729,0.0,29.39,30.03,4.6,17,5.9,3658.951091938064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2011,7,15,87,70,79,60,66.0,0.0,14.0,429,1926,0.05,29.27,29.98,5.4,9,6.7,3689.5848845516107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,2013,7,8,87,71,79,70,72.0,0.0,14.0,424,1929,0.84,29.31,29.95,10.0,22,10.5,3654.2506587422663,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3657.500444859872,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2011,7,11,90,70,80,70,74.0,0.0,15.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,3654.783846640511,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28,2013,7,8,87,71,79,70,72.0,0.0,14.0,424,1929,0.84,29.31,29.95,10.0,22,10.5,3657.0367900541496,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
28,2013,7,8,86,70,78,71,74.0,0.0,13.0,424,1929,0.5,29.24,29.95,7.8,23,8.4,3680.2298361063613,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
37,2011,9,12,86,64,75,59,65.0,0.0,10.0,528,1809,0.0,29.18,29.91,10.5,23,10.9,3689.1812306437346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2011,8,12,81,60,71,59,64.0,0.0,6.0,456,1858,0.0,29.22,29.94,8.3,19,8.5,3680.2696538764753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,2007,9,24,91,71,81,62,69.0,0.0,16.0,541,1746,0.0,29.34,29.98,10.0,19,10.5,3658.2491715232723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,2009,7,17,70,58,64,52,57.0,1.0,0.0,431,1925,0.05,29.21,29.86,10.1,29,10.4,3654.2506587422663,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3670.684491673382,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,2013,6,21,85,70,78,63,67.0,0.0,13.0,416,1930,0.11,29.39,30.04,7.6,19,9.6,3668.6422583971694,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2009,8,7,74,67,71,59,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15,7.2,3648.5498609373076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
27,2007,7,2,77,58,68,50,59.0,0.0,3.0,420,1931,0.0,29.55,30.21,7.4,12,8.5,3655.095052045716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2007,7,11,77,63,70,51,59.0,0.0,5.0,426,1928,0.0,29.28,29.92,9.1,30,11.2,3665.104258668013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,2011,8,12,82,65,74,57,64.0,0.0,9.0,456,1858,0.0,29.28,29.93,8.2,19,8.4,3657.626074599295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2007,9,18,89,66,78,57,65.0,0.0,13.0,535,1756,0.0,29.41,30.05,12.5,19,12.8,3678.463992413945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2013,8,1,82,61,72,54,62.0,0.0,7.0,445,1911,0.0,29.29,29.95,6.2,29,7.1,3666.4287861058497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,2009,6,2,61,50,56,47,51.0,9.0,0.0,419,1920,0.06,29.42,30.07,8.3,3,9.2,3657.564651936412,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
23,2013,6,7,68,52,60,45,52.0,5.0,0.0,417,1924,0.05,29.2,29.92,9.5,3,9.9,3685.515936681855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,2011,7,29,86,74,80,69,72.0,0.0,15.0,442,1915,0.36,29.34,29.96,3.5,4,5.6,3654.0103970229297,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,2007,7,11,77,63,70,51,59.0,0.0,5.0,426,1928,0.0,29.28,29.92,9.1,30,11.2,3663.50186024802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,2009,7,17,70,58,64,52,57.0,1.0,0.0,431,1925,0.05,29.21,29.86,10.1,29,10.4,3669.8288628641917,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34,2013,8,22,78,67,73,66,68.0,0.0,8.0,506,1843,0.36,29.42,30.05,2.5,24,7.0,3675.272120998978,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,2007,10,4,83,56,70,56,62.0,0.0,5.0,552,1729,0.0,29.39,30.03,4.6,17,5.9,3668.1159883043792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,2009,5,28,64,55,60,51,54.0,5.0,0.0,421,1916,0.0,29.11,29.75,6.8,29,8.3,3667.2844205339643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,2009,10,1,59,41,50,46,49.0,15.0,0.0,548,1734,0.89,29.13,29.9,9.1,13,9.5,3682.1319854233598,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
25,2011,6,24,68,60,64,56,59.0,1.0,0.0,417,1931,0.0,29.08,29.76,9.4,29,9.6,3689.1812306437346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,2011,9,30,58,47,53,42,47.0,12.0,0.0,547,1735,0.17,29.37,30.0,15.4,34,16.3,3673.709200247026,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39,2013,9,26,75,50,63,52,58.0,2.0,0.0,543,1742,0.0,29.34,30.04,3.8,8,4.2,3680.2298361063613,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,2013,6,14,76,57,67,50,57.0,0.0,2.0,416,1928,0.0,29.4,30.04,6.0,5,7.8,3664.446073533366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,2007,9,4,89,63,76,60,66.0,0.0,11.0,520,1822,0.0,29.28,30.0,2.8,22,4.3,3683.1849211884255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,2011,6,10,71,51,61,56,58.0,4.0,0.0,416,1926,0.44,29.26,29.92,6.1,1,7.5,3657.500444859872,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3657.169309677578,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
28,2009,7,6,85,63,74,54,63.0,0.0,9.0,423,1930,0.0,29.2,29.84,4.2,30,5.5,3654.783846640511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,2007,9,25,83,67,75,66,69.0,0.0,10.0,542,1744,0.01,29.29,29.93,7.3,23,9.4,3648.5498609373076,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,2013,7,8,87,71,79,70,72.0,0.0,14.0,424,1929,0.84,29.31,29.95,10.0,22,10.5,3669.21642511989,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
39,2009,9,25,70,60,65,57,60.0,0.0,0.0,542,1744,0.02,29.44,30.11,5.4,11,6.3,3678.784397208439,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
40,2007,10,4,82,51,67,56,61.0,0.0,2.0,552,1729,0.0,29.34,30.04,3.9,17,4.6,3680.7652636736707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26,2011,6,30,89,66,78,61,67.0,0.0,13.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,3662.2085592418707,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23,2013,6,7,68,54,61,44,52.0,4.0,0.0,417,1924,0.0,29.26,29.92,8.8,2,9.2,3663.405102725412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,2011,6,10,71,51,61,56,58.0,4.0,0.0,416,1926,0.44,29.26,29.92,6.1,1,7.5,3668.6422583971694,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
34,2007,8,22,90,70,80,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,21,8.4,3650.510374317828,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
29,2013,7,19,97,75,86,69,75.0,0.0,21.0,433,1923,0.05,29.17,29.82,13.4,24,13.9,3654.6296700550456,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
34,2007,8,24,81,69,75,67,69.0,0.0,10.0,509,1840,0.2,29.16,29.81,5.5,25,7.3,3677.8520553734706,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3670.14689901656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,2007,9,4,90,67,79,59,67.0,0.0,14.0,520,1822,0.0,29.34,29.99,2.2,24,5.0,3666.1462892240665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3689.5848845516107,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30,2011,7,25,90,73,82,67,71.0,0.0,17.0,438,1918,0.01,29.25,29.89,2.1,35,6.1,3666.4287861058497,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3684.626665494477,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27,2007,7,2,79,53,66,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,3680.287414366544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3675.118059928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2011,8,19,87,64,76,63,68.0,0.0,11.0,503,1848,0.0,29.18,29.89,3.3,14,5.2,3683.66335909779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,2011,8,19,86,67,77,62,68.0,0.0,12.0,503,1848,0.0,29.23,29.87,4.7,13,5.8,3669.21642511989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,2013,7,19,97,75,86,69,75.0,0.0,21.0,433,1923,0.05,29.17,29.82,13.4,24,13.9,3662.2085592418707,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
40,2009,10,1,59,41,50,46,49.0,15.0,0.0,548,1734,0.89,29.13,29.9,9.1,13,9.5,3680.2298361063613,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
32,2013,8,8,78,65,72,56,62.0,0.0,7.0,452,1903,0.0,29.26,29.98,8.6,5,9.3,3679.89701023656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3650.510374317828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,2011,9,23,62,48,55,44,49.0,10.0,0.0,540,1748,0.0,29.33,30.06,5.9,36,7.0,3683.66335909779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,2007,10,4,83,56,70,56,62.0,0.0,5.0,552,1729,0.0,29.39,30.03,4.6,17,5.9,3655.7502116213855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,2011,7,11,90,70,80,70,74.0,0.0,15.0,426,1928,0.13,29.18,29.81,5.3,24,8.0,3667.2844205339643,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
28,2011,7,15,86,71,79,60,67.0,0.0,14.0,429,1926,0.0,29.33,29.96,6.2,10,6.8,3648.5498609373076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,2009,9,17,71,54,63,51,57.0,2.0,0.0,533,1758,0.0,29.51,30.17,4.5,8,5.4,3666.4287861058497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,2009,6,2,61,50,56,47,51.0,9.0,0.0,419,1920,0.06,29.42,30.07,8.3,3,9.2,3657.500444859872,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
28,2011,7,11,88,71,80,71,74.0,0.0,15.0,426,1928,0.39,29.12,29.82,5.5,25,8.5,3689.5848845516107,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28,2011,7,15,86,71,79,60,67.0,0.0,14.0,429,1926,0.0,29.33,29.96,6.2,10,6.8,3657.169309677578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2007,9,19,84,68,76,59,65.0,0.0,11.0,536,1755,0.0,29.47,30.09,3.5,25,9.0,3657.0367900541496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,2013,9,12,83,63,73,58,64.0,0.0,8.0,528,1809,0.06,29.34,29.97,6.8,34,9.8,3663.50186024802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,2009,9,25,70,60,65,57,60.0,0.0,0.0,542,1744,0.02,29.44,30.11,5.4,11,6.3,3667.0661478646116,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
29,2007,7,19,82,63,73,62,66.0,0.0,8.0,433,1923,0.01,29.26,29.88,7.7,36,14.4,3649.3509504763438,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
34,2013,8,22,78,68,73,67,69.0,0.0,8.0,506,1843,0.23,29.36,30.05,1.5,23,7.0,3680.2298361063613,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,2007,8,15,80,71,76,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,7,5.8,3682.160856865177,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
30,2009,7,24,83,62,73,60,65.0,0.0,8.0,437,1919,0.19,29.14,29.82,8.7,23,9.6,3668.6422583971694,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26,2011,6,30,89,66,78,61,67.0,0.0,13.0,419,1931,0.03,29.34,29.99,9.2,16,10.6,3657.626074599295,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
35,2009,8,27,67,62,65,61,63.0,0.0,0.0,512,1835,1.19,29.41,30.07,10.7,8,11.0,3648.5498609373076,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
40,2007,10,4,82,51,67,56,61.0,0.0,2.0,552,1729,0.0,29.34,30.04,3.9,17,4.6,3679.8484092478247,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
28,2007,7,11,77,63,70,51,59.0,0.0,5.0,426,1928,0.0,29.28,29.92,9.1,30,11.2,3675.2658752732395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,2007,9,24,91,71,81,62,69.0,0.0,16.0,541,1746,0.0,29.34,29.98,10.0,19,10.5,3655.895215166151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,2011,6,24,68,60,64,55,59.0,1.0,0.0,417,1931,0.0,29.13,29.76,8.5,29,8.7,3657.0367900541496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,2009,9,14,84,58,71,55,61.0,0.0,6.0,530,1805,0.0,29.34,30.07,0.1,33,2.1,3680.2298361063613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,2007,8,1,91,69,80,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,13,3.7,3650.584789869696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,2007,8,8,87,74,81,72,74.0,0.0,16.0,452,1903,0.09,29.18,29.81,1.5,4,6.4,3651.888622424953,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
30,2013,7,25,81,57,69,54,61.0,0.0,4.0,438,1918,0.0,29.33,30.05,4.1,23,5.1,3683.1849211884255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,2007,9,5,91,72,82,62,69.0,0.0,17.0,521,1821,0.0,29.31,29.94,6.4,19,6.7,3666.4287861058497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,2007,9,18,88,63,76,58,65.0,0.0,11.0,535,1756,0.0,29.34,30.06,12.9,19,13.1,3687.3381000454656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,2007,10,4,83,56,70,56,62.0,0.0,5.0,552,1729,0.0,29.39,30.03,4.6,17,5.9,3677.449549854998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,2013,7,19,97,75,86,69,75.0,0.0,21.0,433,1923,0.05,29.17,29.82,13.4,24,13.9,3658.2491715232723,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,2009,6,26,86,72,79,61,67.0,0.0,14.0,418,1931,0.0,29.2,29.83,6.4,4,8.0,3666.4287861058497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,2011,8,19,86,67,77,62,68.0,0.0,12.0,503,1848,0.0,29.23,29.87,4.7,13,5.8,3669.8288628641917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,2007,8,15,81,72,77,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,6,7.1,3675.2658752732395,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
38,2011,9,23,62,48,55,46,51.0,10.0,0.0,540,1748,0.02,29.38,30.05,4.1,36,6.4,3670.5819060627755,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
33,2011,8,19,87,64,76,63,68.0,0.0,11.0,503,1848,0.0,29.18,29.89,3.3,14,5.2,3682.6828003446376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,2013,9,19,84,69,77,68,70.0,0.0,12.0,536,1755,0.84,29.14,29.87,8.3,16,10.6,3689.1812306437346,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
33,2013,8,15,74,57,66,50,58.0,0.0,1.0,459,1854,0.0,29.47,30.13,4.5,22,5.0,3659.251261853396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,2011,6,24,68,60,64,55,59.0,1.0,0.0,417,1931,0.0,29.13,29.76,8.5,29,8.7,3663.405102725412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
